ip_a,ip_b,mac_a,mac_b,port_a,port_b,prot,tran_prot,ts_start,ts_end,f4b_a,f4b_b,sfp_a,sfp_b,packets_a,bytes_a,packets_b,bytes_b,min_load_a,mean_load_a,max_load_a,stdv_load_a,min_load_b,mean_load_b,max_load_b,stdv_load_b,min_iat_a,mean_iat_a,max_iat_a,stdv_iat_a,min_iat_b,mean_iat_b,max_iat_b,stdv_iat_b
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,53465,DNS,17,1571591507,1571591507,47f68180,47f60100,210,42,1,210,1,42,210,210,210,0,42,42,42,0,39149,39149,39149,0,0,0,0,0
8d158b5fade3,9d304cf79a2c,594cbdb38e7d,e323b826aa71,2308,5632,Unsupported,2,1571591507,1571591507,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,49760,DNS,17,1571591508,1571591508,8b058180,8b050100,85,31,1,85,1,31,85,85,85,0,31,31,31,0,35341,35341,35341,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,52897,DNS,17,1571591538,1571591540,0,d1e20100,0,34,0,0,2,68,0,0,0,0,34,34,34,0,0,0,0,0,0,1015136,2030272,1015136
5815cdbd1935,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,56010,HTTPS,6,1571591508,1571591510,16030300,16030102,1398,517,9,4684,11,1901,0,520,1398,594,0,173,673,261,91,111121,178866,78175,0,80054,765558,217529
26e79138e4e8,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,56009,HTTPS,6,1571591507,1571591510,16030300,16030102,1398,517,16,9597,16,4166,0,600,1398,628,0,260,1167,408,92,76215,152331,41927,0,142134,965392,284161
518e488fc002,f3f2f9b2224f,,,0,0,Unsupported,58,1571591507,1571591510,0,0,0,0,2,56,0,0,28,28,28,0,0,0,0,0,0,1501082,3002163,1501082,0,0,0,0
8d158b5fade3,9d304cf79a2c,594cbdb38e7d,e323b826aa71,5353,5353,mDNS,17,1571591510,1571591531,0,0,112,0,17,3624,0,0,90,213,482,120,0,0,0,0,0,1197618,7145940,2090442,0,0,0,0
b1b6da448e9d,f3f2f9b2224f,,,5353,5353,mDNS,17,1571591511,1571591531,8400,0,152,0,16,3512,0,0,90,220,482,121,0,0,0,0,0,1261865,7145944,2138438,0,0,0,0
7e060189c030,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,56012,No_Payload,6,1571591519,1571591519,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,88753,88753,88753,0,0,17262,34523,17262
b913083f758e,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,50204,HTTPS,6,1571591533,1571591534,16030300,16030101,222,404,11,8381,15,1166,0,762,1228,548,0,78,570,166,79,28842,88110,31956,0,9860,44711,13573
b913083f758e,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,50208,HTTPS,6,1571591534,1571591536,16030300,16030101,222,404,11,7157,13,1085,0,651,1228,566,0,83,573,177,3599,180559,1030414,287609,0,8856,55483,15380
edafae6f2d1a,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,56015,HTTPS,6,1571591537,1571591559,16030300,16030102,1398,517,8,5519,6,517,0,690,1398,661,0,86,517,193,83868,2589348,9214592,2887744,0,140380,569681,202888
9ae1bd33920a,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,50206,HTTPS,6,1571591533,1571591559,16030300,16030101,207,371,15,641,15,1689,0,43,264,87,0,113,656,178,2622,1655005,7680320,2465998,0,70856,1022124,254279
b3407ca341d2,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,56013,HTTPS,6,1571591537,1571591560,16030300,16030102,1398,517,9,7253,6,517,0,806,1398,608,0,86,517,193,18609,2369463,9427580,2934935,0,148351,660269,235131
41ac2d8d314f,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,56011,HTTPS,6,1571591518,1571591523,16030300,16030102,1398,517,12,8237,13,2099,0,686,1398,663,0,161,1114,318,136,86129,560373,149241,0,288029,3599279,956019
b913083f758e,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,50209,HTTPS,6,1571591539,1571591541,16030300,16030101,222,404,5,400,8,494,0,80,222,99,0,62,404,133,6031,139616,246948,85534,0,164872,894738,281112
5a947d1b3947,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,50211,HTTPS,6,1571591541,1571591563,16030300,16030100,1388,215,12,4524,6,279,0,377,1388,466,0,46,215,79,12233,1824974,10749387,3062668,0,15043,39308,15900
b913083f758e,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,50207,HTTPS,6,1571591534,1571591563,16030300,16030101,222,404,8,1079,8,943,0,135,329,119,0,118,539,207,21446,3547618,14337491,4695589,0,133691,1011934,332135
b3407ca341d2,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,56014,HTTPS,6,1571591537,1571591564,16030300,16030102,1398,517,32,21151,19,3683,0,661,1398,587,0,194,1379,404,2693,783074,11263431,2135310,0,89727,664493,158044
5a947d1b3947,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,50215,HTTPS,6,1571591541,1571591564,16030300,16030100,1388,217,10,5020,4,217,0,502,1388,466,0,54,217,94,7876,2355125,11266596,3400825,0,8105,27053,10999
b913083f758e,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,50203,HTTPS,6,1571591533,1571591566,16030300,16030101,216,1228,102,67403,118,15738,0,661,1388,613,0,133,1388,328,87,299118,12288066,1380873,0,22468,486758,55107
8bc88f4c2350,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,50213,HTTPS,6,1571591541,1571591566,16030300,16030100,1388,217,10,4261,6,281,0,426,1388,495,0,47,217,80,17956,2520013,12291378,3732239,0,25263,110404,39445
8bc88f4c2350,9d304cf79a2c,13d35af5c06b,e323b826aa71,443,50217,HTTPS,6,1571591541,1571591569,16030300,16030100,256,219,9,6704,3,219,0,745,1388,521,0,73,219,103,79684,3152230,14333924,4485919,0,56352,164803,76706
5b4a9f3d2f9f,9d304cf79a2c,a9d4a81fc394,e323b826aa71,2052,5888,Unsupported,2,1571591518,1571591518,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,49721,DNS,17,1571591518,1571591519,3cd38180,3cd30100,178,50,1,178,1,50,178,178,178,0,50,50,50,0,511739,511739,511739,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,54266,DNS,17,1571591533,1571591533,f9348180,f9340100,66,50,1,66,1,50,66,66,66,0,50,50,50,0,52009,52009,52009,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,60752,DNS,17,1571591534,1571591534,0,b4950100,0,31,0,0,1,31,0,0,0,0,31,31,31,0,0,0,0,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,63161,DNS,17,1571591534,1571591534,0,33510100,0,33,0,0,1,33,0,0,0,0,33,33,33,0,0,0,0,0,0,0,0,0
5a947d1b3947,9d304cf79a2c,13d35af5c06b,e323b826aa71,33000,61885,Unknown_UDP,17,1571591538,1571591538,0,68747470,0,177,0,0,1,177,0,0,0,0,177,177,177,0,0,0,0,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,55358,DNS,17,1571591537,1571591538,0,500c0100,0,46,0,0,2,92,0,0,0,0,46,46,46,0,0,0,0,0,0,568545,1137090,568545
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,55425,DNS,17,1571591539,1571591539,0,364d0100,0,43,0,0,1,43,0,0,0,0,43,43,43,0,0,0,0,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,52776,DNS,17,1571591539,1571591539,0,3a0f0100,0,36,0,0,1,36,0,0,0,0,36,36,36,0,0,0,0,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59222,DNS,17,1571591533,1571591540,0,828a0100,0,40,0,0,3,120,0,0,0,0,40,40,40,0,0,0,0,0,0,2338303,4005619,1702726
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,60586,DNS,17,1571591537,1571591540,0,7c310100,0,53,0,0,3,159,0,0,0,0,53,53,53,0,0,0,0,0,0,1026532,2034004,830488
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,54421,DNS,17,1571591541,1571591541,0,da520100,0,34,0,0,1,34,0,0,0,0,34,34,34,0,0,0,0,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,60891,DNS,17,1571591541,1571591541,0,52520100,0,36,0,0,1,36,0,0,0,0,36,36,36,0,0,0,0,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,54518,DNS,17,1571591538,1571591541,0,f0420100,0,38,0,0,3,114,0,0,0,0,38,38,38,0,0,0,0,0,0,1005629,1979054,808266
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,59666,DNS,17,1571591541,1571591541,0,a1df0100,0,49,0,0,1,49,0,0,0,0,49,49,49,0,0,0,0,0,0,0,0,0
84f1c8066729,9d304cf79a2c,13d35af5c06b,e323b826aa71,53,49698,DNS,17,1571591541,1571591542,0,8fb40100,0,38,0,0,2,76,0,0,0,0,38,38,38,0,0,0,0,0,0,473373,946746,473373
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1571593414,1571593414,0,0,0,0,1,8,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
fe37c38290da,a521443b8c92,,,0,0,Unsupported,58,1571596359,1571596527,0,0,0,0,5,40,0,0,8,8,8,0,0,0,0,0,0,33663997,71679978,24653206,0,0,0,0
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52455,No_Payload,6,1571596632,1571596632,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52456,No_Payload,6,1571596632,1571596632,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52459,No_Payload,6,1571596634,1571596634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52460,No_Payload,6,1571596634,1571596634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45cb1c6287f7,d9d33f9d2382,13d35af5c06b,d96b0fddf228,443,52457,No_Payload,6,1571596634,1571596634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52458,No_Payload,6,1571596632,1571596634,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380538,2761075,1380538
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52461,No_Payload,6,1571596634,1571596634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52462,No_Payload,6,1571596634,1571596634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52463,No_Payload,6,1571596634,1571596634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52464,No_Payload,6,1571596634,1571596634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52465,No_Payload,6,1571596634,1571596634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52466,No_Payload,6,1571596634,1571596634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52467,No_Payload,6,1571596634,1571596634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52468,No_Payload,6,1571596634,1571596634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52469,No_Payload,6,1571596635,1571596635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52470,No_Payload,6,1571596635,1571596635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52452,HTTP,6,1571596631,1571596634,0,47455420,0,301,1,0,2,301,0,0,0,0,0,150,301,150,41393,41393,41393,0,0,1508626,3017251,1508626
b2d0686037b1,d9d33f9d2382,13d35af5c06b,d96b0fddf228,80,52454,HTTP,6,1571596631,1571596635,0,47455420,0,301,1,0,3,301,0,0,0,0,0,100,301,142,38304,38304,38304,0,0,1484018,4450088,2097329
89d5bf5b39f9,30d4de99795b,ebd1a7fa8544,e323b826aa71,67,68,DHCP,17,1571596631,1571596631,0,1010600,0,304,0,0,1,304,0,0,0,0,304,304,304,0,0,0,0,0,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,53908,DNS,17,1571596631,1571596631,43678180,43670100,88,39,1,88,1,39,88,88,88,0,39,39,39,0,47457,47457,47457,0,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,57775,DNS,17,1571596631,1571596631,54728180,54720100,79,34,1,79,1,34,79,79,79,0,34,34,34,0,41975,41975,41975,0,0,0,0,0
eff474b67cae,b73bbb57a73a,,,5355,63250,Unknown_UDP,17,1571596631,1571596631,0,ba120000,0,25,0,0,2,50,0,0,0,0,25,25,25,0,0,0,0,0,0,1396,2793,1396
e0ddfb0bdabf,d9d33f9d2382,824ec8a8e2da,d96b0fddf228,5355,56282,Unknown_UDP,17,1571596631,1571596631,0,ba120000,0,25,0,0,2,50,0,0,0,0,25,25,25,0,0,0,0,0,0,1532,3065,1532
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,64484,DNS,17,1571596631,1571596631,ce228180,ce220100,89,34,1,89,1,34,89,89,89,0,34,34,34,0,35602,35602,35602,0,0,0,0,0
a03014e4811f,d9d33f9d2382,cec6ed3953d7,d96b0fddf228,64004,5632,Unsupported,2,1571596631,1571596631,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,146708,293415,146708,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,64139,DNS,17,1571596631,1571596631,8f6d8180,8f6d0100,45,29,1,45,1,29,45,45,45,0,29,29,29,0,36998,36998,36998,0,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,51283,DNS,17,1571596631,1571596631,f4b88180,f4b80100,45,29,1,45,1,29,45,45,45,0,29,29,29,0,39696,39696,39696,0,0,0,0,0
381d9abd6051,d9d33f9d2382,13d35af5c06b,d96b0fddf228,123,123,NTP,17,1571596631,1571596631,1c0311e9,db0011fa,48,48,1,48,1,48,48,48,48,0,48,48,48,0,64127,64127,64127,0,0,0,0,0
a03014e4811f,d9d33f9d2382,cec6ed3953d7,d96b0fddf228,1900,61859,SSDP,17,1571596632,1571596632,4d2d5345,0,133,0,1,133,0,0,133,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0
3ce3ec4a06a4,b73bbb57a73a,,,0,0,Unsupported,58,1571596632,1571596632,0,0,0,0,1,24,0,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,63429,DNS,17,1571596632,1571596632,0,8.81E+102,0,39,0,0,1,39,0,0,0,0,39,39,39,0,0,0,0,0,0,0,0,0
89d5bf5b39f9,d9d33f9d2382,ebd1a7fa8544,d96b0fddf228,67,68,DHCP,17,1571596634,1571596634,0,1010600,0,300,0,0,1,300,0,0,0,0,300,300,300,0,0,0,0,0,0,0,0,0
d9d33f9d2382,84f1c8066729,d96b0fddf228,13d35af5c06b,68,67,DHCP,17,1571596631,1571596634,2010600,0,304,0,2,604,0,0,300,302,304,2,0,0,0,0,0,1669026,3338052,1669026,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,61661,DNS,17,1571596634,1571596634,0,4c140100,0,33,0,0,1,33,0,0,0,0,33,33,33,0,0,0,0,0,0,0,0,0
5b4a9f3d2f9f,d9d33f9d2382,a9d4a81fc394,d96b0fddf228,2051,5888,Unsupported,2,1571596631,1571596634,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1120449,3357812,1582055,0,0,0,0
eff474b67cae,b73bbb57a73a,,,5355,55560,Unknown_UDP,17,1571596634,1571596634,0,89460000,0,25,0,0,2,50,0,0,0,0,25,25,25,0,0,0,0,0,0,9456,18911,9456
e0ddfb0bdabf,d9d33f9d2382,824ec8a8e2da,d96b0fddf228,5355,59442,Unknown_UDP,17,1571596634,1571596634,0,89460000,0,25,0,0,2,50,0,0,0,0,25,25,25,0,0,0,0,0,0,9243,18486,9243
eff474b67cae,b73bbb57a73a,,,5355,54946,Unknown_UDP,17,1571596635,1571596635,0,2.82E+02,0,30,0,0,2,60,0,0,0,0,30,30,30,0,0,0,0,0,0,22902,45805,22902
e0ddfb0bdabf,d9d33f9d2382,824ec8a8e2da,d96b0fddf228,5355,49531,Unknown_UDP,17,1571596635,1571596635,0,2.82E+02,0,30,0,0,2,60,0,0,0,0,30,30,30,0,0,0,0,0,0,23149,46298,23149
a03014e4811f,d9d33f9d2382,cec6ed3953d7,d96b0fddf228,1900,57173,SSDP,17,1571596635,1571596635,4d2d5345,0,133,0,1,133,0,0,133,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0
e0ddfb0bdabf,d9d33f9d2382,824ec8a8e2da,d96b0fddf228,2307,5632,Unsupported,2,1571596631,1571596635,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,747004,3068029,1170285,0,0,0,0
fe37c38290da,b73bbb57a73a,,,0,0,Unsupported,58,1571596631,1571596635,0,0,0,0,2,16,0,0,8,8,8,0,0,0,0,0,0,1868132,3736265,1868132,0,0,0,0
eff474b67cae,b73bbb57a73a,,,5355,51396,Unknown_UDP,17,1571596635,1571596635,0,005f0000,0,33,0,0,2,66,0,0,0,0,33,33,33,0,0,0,0,0,0,132214,264428,132214
e0ddfb0bdabf,d9d33f9d2382,824ec8a8e2da,d96b0fddf228,5355,60648,Unknown_UDP,17,1571596635,1571596635,0,005f0000,0,33,0,0,2,66,0,0,0,0,33,33,33,0,0,0,0,0,0,132214,264429,132214
eff474b67cae,b73bbb57a73a,,,5355,59379,Unknown_UDP,17,1571596635,1571596635,0,00c50000,0,29,0,0,2,58,0,0,0,0,29,29,29,0,0,0,0,0,0,131798,263595,131798
e0ddfb0bdabf,d9d33f9d2382,824ec8a8e2da,d96b0fddf228,5355,54286,Unknown_UDP,17,1571596635,1571596635,0,00c50000,0,29,0,0,2,58,0,0,0,0,29,29,29,0,0,0,0,0,0,132084,264168,132084
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,56136,DNS,17,1571596635,1571596635,0,61bf0100,0,33,0,0,1,33,0,0,0,0,33,33,33,0,0,0,0,0,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,53821,DNS,17,1571596635,1571596635,0,f5860100,0,33,0,0,1,33,0,0,0,0,33,33,33,0,0,0,0,0,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,58537,DNS,17,1571596635,1571596635,0,bb2d0100,0,33,0,0,1,33,0,0,0,0,33,33,33,0,0,0,0,0,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,59323,DNS,17,1571596632,1571596635,0,924f0100,0,29,0,0,3,87,0,0,0,0,29,29,29,0,0,0,0,0,0,951833,2023590,830468
eff474b67cae,b73bbb57a73a,,,5355,64489,Unknown_UDP,17,1571596635,1571596635,0,b8590000,0,24,0,0,2,48,0,0,0,0,24,24,24,0,0,0,0,0,0,50672,101345,50672
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,61355,DNS,17,1571596635,1571596635,0,e5280100,0,33,0,0,1,33,0,0,0,0,33,33,33,0,0,0,0,0,0,0,0,0
e0ddfb0bdabf,d9d33f9d2382,824ec8a8e2da,d96b0fddf228,5355,64298,Unknown_UDP,17,1571596635,1571596635,0,b8590000,0,24,0,0,2,48,0,0,0,0,24,24,24,0,0,0,0,0,0,50356,100713,50356
eff474b67cae,b73bbb57a73a,,,5355,61959,Unknown_UDP,17,1571596635,1571596635,0,e9b60000,0,28,0,0,2,56,0,0,0,0,28,28,28,0,0,0,0,0,0,49806,99611,49806
e0ddfb0bdabf,d9d33f9d2382,824ec8a8e2da,d96b0fddf228,5355,60727,Unknown_UDP,17,1571596635,1571596635,0,e9b60000,0,28,0,0,2,56,0,0,0,0,28,28,28,0,0,0,0,0,0,49812,99624,49812
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,50531,DNS,17,1571596635,1571596635,0,d4a40100,0,33,0,0,1,33,0,0,0,0,33,33,33,0,0,0,0,0,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,64163,DNS,17,1571596635,1571596635,0,6df60100,0,33,0,0,1,33,0,0,0,0,33,33,33,0,0,0,0,0,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,57710,DNS,17,1571596635,1571596635,0,066d0100,0,33,0,0,1,33,0,0,0,0,33,33,33,0,0,0,0,0,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,54510,DNS,17,1571596635,1571596635,0,3570100,0,33,0,0,1,33,0,0,0,0,33,33,33,0,0,0,0,0,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,52935,DNS,17,1571596635,1571596635,0,705a0100,0,33,0,0,1,33,0,0,0,0,33,33,33,0,0,0,0,0,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,58489,DNS,17,1571596635,1571596635,0,0a730100,0,33,0,0,1,33,0,0,0,0,33,33,33,0,0,0,0,0,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,64743,DNS,17,1571596635,1571596635,0,0d8f0100,0,33,0,0,1,33,0,0,0,0,33,33,33,0,0,0,0,0,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,61589,DNS,17,1571596632,1571596635,0,14fa0100,0,43,0,0,3,129,0,0,0,0,43,43,43,0,0,0,0,0,0,985416,1999356,816483
eff474b67cae,b73bbb57a73a,,,5355,49285,Unknown_UDP,17,1571596635,1571596635,0,ed260000,0,28,0,0,2,56,0,0,0,0,28,28,28,0,0,0,0,0,0,42078,84155,42078
e0ddfb0bdabf,d9d33f9d2382,824ec8a8e2da,d96b0fddf228,5355,59324,Unknown_UDP,17,1571596635,1571596635,0,ed260000,0,28,0,0,2,56,0,0,0,0,28,28,28,0,0,0,0,0,0,42066,84131,42066
eff474b67cae,b73bbb57a73a,,,5355,64125,Unknown_UDP,17,1571596635,1571596635,0,20d40000,0,22,0,0,2,44,0,0,0,0,22,22,22,0,0,0,0,0,0,63402,126805,63402
e0ddfb0bdabf,d9d33f9d2382,824ec8a8e2da,d96b0fddf228,5355,55416,Unknown_UDP,17,1571596635,1571596635,0,20d40000,0,22,0,0,2,44,0,0,0,0,22,22,22,0,0,0,0,0,0,63644,127289,63644
10bb7576822e,b73bbb57a73a,,,0,0,Unsupported,58,1571596631,1571596636,0,0,0,0,6,144,0,0,24,24,24,0,0,0,0,0,0,840209,1786346,535435,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,58698,DNS,17,1571596632,1571596636,0,91640100,0,42,0,0,2,84,0,0,0,0,42,42,42,0,0,0,0,0,0,1920850,3841701,1920850
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,51833,DNS,17,1571596632,1571596636,0,a3000100,0,48,0,0,2,96,0,0,0,0,48,48,48,0,0,0,0,0,0,1945086,3890172,1945086
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,50592,DNS,17,1571596632,1571596636,0,11c20100,0,42,0,0,2,84,0,0,0,0,42,42,42,0,0,0,0,0,0,1999976,3999951,1999976
5b4a9f3d2f9f,d9d33f9d2382,a9d4a81fc394,d96b0fddf228,2052,5888,Unsupported,2,1571596636,1571596636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a03014e4811f,d9d33f9d2382,cec6ed3953d7,d96b0fddf228,1900,64907,SSDP,17,1571596633,1571596636,4d2d5345,0,173,0,4,692,0,0,173,173,173,0,0,0,0,0,0,732478,1144996,435300,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,54196,DNS,17,1571596636,1571596636,0,b73a0100,0,34,0,0,1,34,0,0,0,0,34,34,34,0,0,0,0,0,0,0,0,0
8d158b5fade3,d9d33f9d2382,594cbdb38e7d,d96b0fddf228,2308,5632,Unsupported,2,1571596631,1571596636,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1309408,4800194,2018070,0,0,0,0
fff967e69734,d9d33f9d2382,ebd1a7fa8544,d96b0fddf228,137,137,NetBIOS_UDP,17,1571596630,1571596636,df0c0110,0,50,0,28,1400,0,0,50,50,50,0,0,0,0,0,0,222151,935366,269629,0,0,0,0
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,50929,DNS,17,1571596633,1571596636,0,a5fd0100,0,45,0,0,3,135,0,0,0,0,45,45,45,0,0,0,0,0,0,1001274,1847058,762032
84f1c8066729,d9d33f9d2382,13d35af5c06b,d96b0fddf228,53,64246,DNS,17,1571596633,1571596636,0,8dd60100,0,29,0,0,3,87,0,0,0,0,29,29,29,0,0,0,0,0,0,1001074,1847066,761994
2a7a08e620f1,b73bbb57a73a,,,547,546,DHCP,17,1571596658,1571596690,01dd596e,0,87,0,2,174,0,0,87,87,87,0,0,0,0,0,0,16025064,32050129,16025064,0,0,0,0
8d158b5fade3,d9d33f9d2382,594cbdb38e7d,d96b0fddf228,5353,5353,mDNS,17,1571596636,1571596652,0,0,40,0,8,320,0,0,40,40,40,0,0,0,0,0,0,1964925,12686145,4110299,0,0,0,0
b1b6da448e9d,b73bbb57a73a,,,5353,5353,mDNS,17,1571596636,1571596652,0,0,40,0,8,320,0,0,40,40,40,0,0,0,0,0,0,1964926,12686156,4110304,0,0,0,0
